<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RI.IMOEX;D;20100219;000000;1328.9900000;1353.9700000;1310.6700000;1353.7500000;54566846426
RI.IMOEX;D;20100224;000000;1350.5200000;1350.5200000;1324.5300000;1334.5300000;44682133541
RI.IMOEX;D;20100225;000000;1331.6000000;1334.4200000;1297.1600000;1306.4600000;44706206899
RI.IMOEX;D;20100226;000000;1315.4600000;1324.5300000;1307.2900000;1323.7200000;41250422271
RI.IMOEX;D;20100227;000000;1325.1300000;1333.5500000;1322.3600000;1332.6400000;12041485205
RI.IMOEX;D;20100301;000000;1338.2900000;1357.8900000;1334.6800000;1356.2700000;55113582420
RI.IMOEX;D;20100302;000000;1354.5200000;1371.8200000;1351.1300000;1368.0900000;53273535593
RI.IMOEX;D;20100303;000000;1366.7500000;1382.2100000;1355.5500000;1379.3200000;50823287708
RI.IMOEX;D;20100304;000000;1377.7800000;1395.9300000;1366.5600000;1384.4400000;53953026193
RI.IMOEX;D;20100305;000000;1387.9700000;1414.4100000;1387.9700000;1414.3700000;61819660855
RI.IMOEX;D;20100309;000000;1412.7800000;1421.1200000;1396.7000000;1412.5500000;59496720516
RI.IMOEX;D;20100310;000000;1410.7400000;1423.0600000;1397.5700000;1402.3500000;56219925179
RI.IMOEX;D;20100311;000000;1401.1900000;1411.2900000;1389.7300000;1395.9100000;48284527293
RI.IMOEX;D;20100312;000000;1400.5300000;1424.5000000;1400.5300000;1415.7500000;50678534140
RI.IMOEX;D;20100315;000000;1412.2900000;1416.8300000;1398.9800000;1400.1900000;40025309468
RI.IMOEX;D;20100316;000000;1403.9700000;1421.0000000;1403.7600000;1420.7600000;41977659250
RI.IMOEX;D;20100317;000000;1425.5100000;1442.0400000;1425.5100000;1435.3100000;60954517437
RI.IMOEX;D;20100318;000000;1432.2900000;1449.7700000;1425.5000000;1433.4500000;57680918957
RI.IMOEX;D;20100319;000000;1433.8500000;1441.3200000;1415.9300000;1421.0900000;52412492800
RI.IMOEX;D;20100322;000000;1420.8200000;1420.8200000;1398.0800000;1417.5500000;48817019393
RI.IMOEX;D;20100323;000000;1419.2900000;1427.6100000;1404.1500000;1410.6100000;49714756019
RI.IMOEX;D;20100324;000000;1412.0200000;1417.2300000;1398.4400000;1404.7700000;51711123440
RI.IMOEX;D;20100325;000000;1403.3000000;1412.1300000;1395.1300000;1406.6600000;50369704879
RI.IMOEX;D;20100326;000000;1405.7900000;1419.8000000;1403.5100000;1415.5400000;48052521025
RI.IMOEX;D;20100329;000000;1415.1400000;1440.7900000;1412.0000000;1440.2000000;45924249050
RI.IMOEX;D;20100330;000000;1441.3200000;1450.0000000;1433.1900000;1443.8100000;54578807697
RI.IMOEX;D;20100331;000000;1443.5400000;1461.8300000;1438.4400000;1450.1500000;60862398694
RI.IMOEX;D;20100401;000000;1454.8300000;1482.3700000;1454.8300000;1479.6600000;59440449123
RI.IMOEX;D;20100402;000000;1483.1400000;1487.9300000;1472.6100000;1480.1700000;34149259749
RI.IMOEX;D;20100405;000000;1480.6000000;1488.4400000;1473.7200000;1487.5500000;28418593595
RI.IMOEX;D;20100406;000000;1486.1300000;1506.0300000;1479.4500000;1498.6400000;65683359059
RI.IMOEX;D;20100407;000000;1499.7500000;1501.3300000;1476.6000000;1478.4400000;49532577831
RI.IMOEX;D;20100408;000000;1476.1500000;1479.3700000;1460.4300000;1476.5900000;50881314543
RI.IMOEX;D;20100409;000000;1482.4600000;1502.6000000;1482.4600000;1496.8800000;47735408077
RI.IMOEX;D;20100412;000000;1500.5600000;1511.9400000;1493.2900000;1502.6600000;41588921406
RI.IMOEX;D;20100413;000000;1500.5800000;1508.3100000;1488.9700000;1499.3400000;44807540578
RI.IMOEX;D;20100414;000000;1501.3400000;1527.8300000;1501.3400000;1526.6100000;59644580600
RI.IMOEX;D;20100415;000000;1532.0100000;1539.6100000;1520.0600000;1530.9300000;60958470444
RI.IMOEX;D;20100416;000000;1529.1300000;1529.1300000;1494.5900000;1495.0800000;46394688873
RI.IMOEX;D;20100419;000000;1478.6100000;1478.6100000;1438.5800000;1459.1700000;62025938375
RI.IMOEX;D;20100420;000000;1465.9800000;1482.3200000;1464.9100000;1473.9200000;46034521424
RI.IMOEX;D;20100421;000000;1478.0200000;1488.8700000;1462.2500000;1465.8700000;44157449873
RI.IMOEX;D;20100422;000000;1464.2500000;1475.3600000;1436.4800000;1443.3600000;53116259391
RI.IMOEX;D;20100423;000000;1445.4800000;1467.6200000;1445.4800000;1467.6200000;46813939582
RI.IMOEX;D;20100426;000000;1475.6900000;1489.3600000;1475.6900000;1484.2600000;38964495462
RI.IMOEX;D;20100427;000000;1483.6600000;1483.6600000;1454.7800000;1464.1700000;40932844381
RI.IMOEX;D;20100428;000000;1451.2100000;1451.2100000;1424.2700000;1430.2800000;62457733778
RI.IMOEX;D;20100429;000000;1435.7200000;1455.1700000;1432.1500000;1455.1400000;47363093890
RI.IMOEX;D;20100430;000000;1455.8200000;1455.8200000;1431.0800000;1436.0400000;42539736891
RI.IMOEX;D;20100504;000000;1437.8700000;1448.6700000;1392.5900000;1393.0700000;50984698302
RI.IMOEX;D;20100505;000000;1390.1600000;1403.8400000;1357.8000000;1378.4300000;63760356585
RI.IMOEX;D;20100506;000000;1376.7300000;1391.4900000;1363.0600000;1365.1300000;58505243850
RI.IMOEX;D;20100507;000000;1363.2000000;1363.2000000;1282.9400000;1288.6100000;71036654940
RI.IMOEX;D;20100511;000000;1305.8300000;1342.6200000;1305.8300000;1334.1500000;60303869167
RI.IMOEX;D;20100512;000000;1326.2800000;1395.4900000;1323.8100000;1391.8700000;73340645062
RI.IMOEX;D;20100513;000000;1392.1800000;1417.8800000;1363.6000000;1378.7000000;74463204863
RI.IMOEX;D;20100514;000000;1369.9700000;1375.8300000;1347.1000000;1352.0100000;49440910343
RI.IMOEX;D;20100517;000000;1333.5000000;1362.3000000;1316.5800000;1357.2600000;63034029890
RI.IMOEX;D;20100518;000000;1362.1900000;1369.2700000;1345.9700000;1362.3200000;56166214242
RI.IMOEX;D;20100519;000000;1342.7300000;1342.7300000;1311.9600000;1320.9000000;53544529634
RI.IMOEX;D;20100520;000000;1322.7800000;1340.3800000;1261.1900000;1263.9900000;71428267974
RI.IMOEX;D;20100521;000000;1267.8400000;1279.7500000;1237.4000000;1264.9100000;74919643633
RI.IMOEX;D;20100524;000000;1271.3900000;1286.8300000;1248.4100000;1269.3700000;47814338914
RI.IMOEX;D;20100525;000000;1234.0500000;1234.3500000;1195.1100000;1197.3900000;54840458719
RI.IMOEX;D;20100526;000000;1216.8800000;1265.9300000;1216.8800000;1265.1800000;81546229504
RI.IMOEX;D;20100527;000000;1265.8800000;1310.4600000;1259.8700000;1305.9900000;77136202562
RI.IMOEX;D;20100528;000000;1309.9900000;1313.3600000;1292.4600000;1309.0900000;56067377999
RI.IMOEX;D;20100531;000000;1310.4600000;1333.1400000;1304.7600000;1332.6200000;26273393630
RI.IMOEX;D;20100601;000000;1325.3000000;1329.8800000;1297.1000000;1325.4900000;53441016902
RI.IMOEX;D;20100602;000000;1312.3600000;1344.5600000;1301.3400000;1341.2400000;61231521995
RI.IMOEX;D;20100603;000000;1358.8800000;1371.7300000;1349.9200000;1350.4800000;55307538924
RI.IMOEX;D;20100604;000000;1352.2500000;1378.0400000;1322.9100000;1333.4900000;64928312268
RI.IMOEX;D;20100607;000000;1303.7900000;1327.1200000;1289.2900000;1322.0000000;50311523125
RI.IMOEX;D;20100608;000000;1329.4400000;1338.7000000;1297.5800000;1301.4100000;57848756868
RI.IMOEX;D;20100609;000000;1310.8300000;1323.9500000;1303.0000000;1315.1300000;45056187063
RI.IMOEX;D;20100610;000000;1316.9700000;1340.3500000;1301.2300000;1340.0900000;51999172935
RI.IMOEX;D;20100611;000000;1342.6200000;1345.9300000;1323.3100000;1336.0900000;40314873409
RI.IMOEX;D;20100615;000000;1339.0500000;1371.6400000;1334.6600000;1371.3100000;45036865299
RI.IMOEX;D;20100616;000000;1379.6400000;1383.2900000;1356.9000000;1369.5900000;51982528245
RI.IMOEX;D;20100617;000000;1366.7900000;1383.3700000;1352.0200000;1356.1800000;70217178137
RI.IMOEX;D;20100618;000000;1360.2800000;1368.9100000;1350.5300000;1367.7100000;48818953242
RI.IMOEX;D;20100621;000000;1388.2000000;1407.8700000;1388.2000000;1406.2100000;51444284770
RI.IMOEX;D;20100622;000000;1395.6800000;1402.1400000;1380.1700000;1388.1100000;50327577351
RI.IMOEX;D;20100623;000000;1382.2400000;1394.6500000;1371.2100000;1377.9700000;38802706463
RI.IMOEX;D;20100624;000000;1385.1900000;1388.9200000;1360.2100000;1363.1500000;41776181432
RI.IMOEX;D;20100625;000000;1362.9900000;1366.6900000;1346.1300000;1347.5800000;41846620392
RI.IMOEX;D;20100628;000000;1351.1100000;1370.1300000;1347.9100000;1363.4000000;35858447254
RI.IMOEX;D;20100629;000000;1353.9300000;1353.9300000;1315.9100000;1323.2900000;40791793629
RI.IMOEX;D;20100630;000000;1322.7300000;1329.1500000;1301.4500000;1309.3100000;49637506002
RI.IMOEX;D;20100701;000000;1295.3800000;1295.3800000;1253.5200000;1254.6500000;47137305585
RI.IMOEX;D;20100702;000000;1257.8700000;1288.7600000;1257.8700000;1288.0500000;44929731453
RI.IMOEX;D;20100705;000000;1285.0400000;1297.4600000;1281.7400000;1292.1900000;21445869535
RI.IMOEX;D;20100706;000000;1295.9100000;1328.1200000;1295.9100000;1327.6300000;37773322416
RI.IMOEX;D;20100707;000000;1317.0200000;1329.1300000;1294.4400000;1327.7700000;46869057604
RI.IMOEX;D;20100708;000000;1342.2700000;1346.5800000;1319.6000000;1320.6400000;42998350380
RI.IMOEX;D;20100709;000000;1326.5200000;1332.3600000;1308.5600000;1324.1700000;31063775934
RI.IMOEX;D;20100712;000000;1322.2700000;1351.2100000;1319.7800000;1344.5700000;41803759436
RI.IMOEX;D;20100713;000000;1343.2600000;1373.2300000;1337.2500000;1367.9100000;51599861238
RI.IMOEX;D;20100714;000000;1373.6700000;1379.4700000;1354.0000000;1358.6000000;42306838167
RI.IMOEX;D;20100715;000000;1360.1300000;1375.5700000;1339.9600000;1340.2000000;50241544345
RI.IMOEX;D;20100716;000000;1343.6600000;1353.7000000;1325.2600000;1327.5500000;41838264579
RI.IMOEX;D;20100719;000000;1325.4100000;1346.6300000;1322.4900000;1336.5500000;31103986388
RI.IMOEX;D;20100720;000000;1342.2000000;1349.6200000;1319.7900000;1328.7100000;36107205214
RI.IMOEX;D;20100721;000000;1334.5900000;1360.0400000;1334.5900000;1354.8300000;43862252298
RI.IMOEX;D;20100722;000000;1347.1200000;1381.4000000;1344.1700000;1381.3600000;49190435661
RI.IMOEX;D;20100723;000000;1383.3800000;1389.1600000;1373.9400000;1380.8600000;44630449620
RI.IMOEX;D;20100726;000000;1386.2200000;1399.4600000;1383.2700000;1396.9200000;40952651789
RI.IMOEX;D;20100727;000000;1396.7100000;1414.0000000;1391.7700000;1401.5600000;50198454197
RI.IMOEX;D;20100728;000000;1404.4100000;1411.3800000;1388.8300000;1394.8900000;48641770668
RI.IMOEX;D;20100729;000000;1398.9400000;1425.0100000;1398.0000000;1418.3500000;44859183604
RI.IMOEX;D;20100730;000000;1411.9800000;1415.1700000;1382.8500000;1397.1200000;47723177792
RI.IMOEX;D;20100802;000000;1407.9800000;1431.4500000;1407.9800000;1429.3600000;45575670719
RI.IMOEX;D;20100803;000000;1433.0700000;1433.3500000;1406.0400000;1412.2500000;42615311560
RI.IMOEX;D;20100804;000000;1408.6700000;1429.0000000;1400.7000000;1418.0500000;49347284546
RI.IMOEX;D;20100805;000000;1419.8800000;1429.2200000;1407.1500000;1414.6500000;42868563670
RI.IMOEX;D;20100806;000000;1419.0100000;1423.3900000;1397.3600000;1403.0800000;33981916792
RI.IMOEX;D;20100809;000000;1407.4100000;1427.8800000;1407.4100000;1419.2000000;34259773451
RI.IMOEX;D;20100810;000000;1414.4400000;1414.4400000;1388.9500000;1397.6600000;36642439370
RI.IMOEX;D;20100811;000000;1388.3200000;1390.4400000;1372.3300000;1376.8800000;37658478752
RI.IMOEX;D;20100812;000000;1373.4000000;1387.9200000;1364.5000000;1375.5400000;41206939955
RI.IMOEX;D;20100813;000000;1382.2900000;1386.5200000;1366.0300000;1371.4600000;32572493820
RI.IMOEX;D;20100816;000000;1373.8700000;1378.7600000;1356.4300000;1373.2200000;31868258659
RI.IMOEX;D;20100817;000000;1377.1800000;1394.6500000;1373.3000000;1391.4700000;36373174118
RI.IMOEX;D;20100818;000000;1390.6100000;1390.6100000;1380.2400000;1386.8000000;27710767820
RI.IMOEX;D;20100819;000000;1391.5400000;1400.8900000;1374.5700000;1375.1100000;35989270376
RI.IMOEX;D;20100820;000000;1374.7300000;1379.3500000;1357.9700000;1366.3200000;33871995876
RI.IMOEX;D;20100823;000000;1368.0300000;1373.9900000;1356.4500000;1366.7600000;30393532819
RI.IMOEX;D;20100824;000000;1360.4100000;1360.4100000;1337.4700000;1339.8200000;32974805515
RI.IMOEX;D;20100825;000000;1339.0900000;1352.6900000;1328.2300000;1334.6600000;38251420082
RI.IMOEX;D;20100826;000000;1343.9200000;1357.2600000;1343.5200000;1356.4300000;40346201940
RI.IMOEX;D;20100827;000000;1353.1900000;1367.3300000;1344.6100000;1366.5000000;37133103589
RI.IMOEX;D;20100830;000000;1376.0400000;1379.5100000;1368.4000000;1370.7700000;25762265419
RI.IMOEX;D;20100831;000000;1357.6100000;1370.6800000;1351.3700000;1368.9000000;34646071575
RI.IMOEX;D;20100901;000000;1370.0800000;1396.1900000;1364.5900000;1394.5700000;41921652057
RI.IMOEX;D;20100902;000000;1394.1900000;1407.5000000;1392.4500000;1401.8100000;38908960550
RI.IMOEX;D;20100903;000000;1402.3700000;1419.1700000;1395.9000000;1410.1600000;39090975192
RI.IMOEX;D;20100906;000000;1413.5800000;1418.5100000;1407.2300000;1408.6400000;19401792402
RI.IMOEX;D;20100907;000000;1404.1700000;1404.1700000;1390.0500000;1398.7000000;28760224256
RI.IMOEX;D;20100908;000000;1395.9300000;1423.2100000;1394.2400000;1422.0800000;44183327148
RI.IMOEX;D;20100909;000000;1422.9700000;1445.4900000;1416.6400000;1437.4700000;52699848741
RI.IMOEX;D;20100910;000000;1435.5100000;1441.7700000;1427.4300000;1433.8200000;33899193721
RI.IMOEX;D;20100913;000000;1445.2800000;1452.1400000;1440.3800000;1441.5800000;36497003110
RI.IMOEX;D;20100914;000000;1438.8500000;1443.3200000;1428.0100000;1433.2200000;47692091223
RI.IMOEX;D;20100915;000000;1432.0400000;1436.5800000;1420.9200000;1436.3800000;44041416616
RI.IMOEX;D;20100916;000000;1432.6400000;1439.7700000;1427.8600000;1431.0900000;36764057362
RI.IMOEX;D;20100917;000000;1437.7100000;1442.5200000;1417.0700000;1417.6500000;32720246706
RI.IMOEX;D;20100920;000000;1420.1600000;1427.0900000;1412.8600000;1426.8400000;27107332740
RI.IMOEX;D;20100921;000000;1428.4200000;1442.5100000;1426.7700000;1433.9000000;29136153900
RI.IMOEX;D;20100922;000000;1433.5200000;1438.9300000;1417.5700000;1431.2100000;39078478677
RI.IMOEX;D;20100923;000000;1432.5800000;1440.2900000;1420.1200000;1430.1200000;41320143927
RI.IMOEX;D;20100924;000000;1427.9700000;1436.0900000;1419.1200000;1436.0600000;38140611822
RI.IMOEX;D;20100927;000000;1440.5900000;1444.6400000;1418.0400000;1418.6700000;37450171574
RI.IMOEX;D;20100928;000000;1418.6000000;1419.3700000;1405.4700000;1410.1100000;37821645780
RI.IMOEX;D;20100929;000000;1414.2100000;1423.7700000;1412.9200000;1419.1800000;34849617242
RI.IMOEX;D;20100930;000000;1418.3700000;1441.2200000;1417.7300000;1440.3000000;42576104560
RI.IMOEX;D;20101001;000000;1439.7300000;1462.2200000;1436.3200000;1455.6300000;66710849859
RI.IMOEX;D;20101004;000000;1459.1900000;1470.7800000;1455.1200000;1465.0900000;47973537148
RI.IMOEX;D;20101005;000000;1464.4700000;1474.4100000;1456.0100000;1474.0300000;50017203784
RI.IMOEX;D;20101006;000000;1480.9100000;1485.6400000;1465.7000000;1475.1200000;55791832533
RI.IMOEX;D;20101007;000000;1476.9600000;1480.1600000;1465.8500000;1468.3100000;39517670402
RI.IMOEX;D;20101008;000000;1466.0000000;1468.1700000;1453.3800000;1464.6700000;35578413650
RI.IMOEX;D;20101011;000000;1465.4200000;1482.2200000;1465.4200000;1482.1100000;24942105515
RI.IMOEX;D;20101012;000000;1473.3800000;1481.6600000;1466.7300000;1477.7800000;33729214194
RI.IMOEX;D;20101013;000000;1481.7200000;1497.7400000;1481.7200000;1493.2100000;54555168367
RI.IMOEX;D;20101014;000000;1498.9500000;1500.4200000;1483.2700000;1489.0600000;47122729648
RI.IMOEX;D;20101015;000000;1487.5200000;1500.6400000;1484.2600000;1491.4800000;47850335383
RI.IMOEX;D;20101018;000000;1485.1100000;1502.4700000;1479.4400000;1500.6500000;47626790748
RI.IMOEX;D;20101019;000000;1501.1500000;1513.4600000;1488.5900000;1490.4900000;62014113406
RI.IMOEX;D;20101020;000000;1485.9500000;1494.3800000;1474.4500000;1493.4900000;45372945637
RI.IMOEX;D;20101021;000000;1494.3600000;1528.6700000;1489.3500000;1528.1100000;89847227475
RI.IMOEX;D;20101022;000000;1526.1800000;1531.0100000;1513.0900000;1519.3000000;69082023867
RI.IMOEX;D;20101025;000000;1528.9900000;1538.4300000;1526.1400000;1528.2400000;50270343538
RI.IMOEX;D;20101026;000000;1526.7300000;1532.0800000;1516.2400000;1524.8300000;46067093972
RI.IMOEX;D;20101027;000000;1522.9800000;1525.2400000;1507.0500000;1507.0500000;40785041143
RI.IMOEX;D;20101028;000000;1507.2600000;1519.7500000;1504.7300000;1506.6000000;38518334881
RI.IMOEX;D;20101029;000000;1504.8600000;1524.9000000;1502.5000000;1523.3900000;41411198919
RI.IMOEX;D;20101101;000000;1529.1900000;1542.2300000;1528.1200000;1533.7000000;41454975994
RI.IMOEX;D;20101102;000000;1533.9100000;1540.3400000;1530.7700000;1537.2700000;27173974366
RI.IMOEX;D;20101103;000000;1537.6300000;1547.0200000;1535.3200000;1540.1100000;31194385321
RI.IMOEX;D;20101108;000000;1564.7900000;1577.9000000;1563.2000000;1568.2600000;51114585320
RI.IMOEX;D;20101109;000000;1567.2900000;1597.5100000;1566.7000000;1594.7200000;56022961218
RI.IMOEX;D;20101110;000000;1588.5700000;1592.0800000;1570.2900000;1574.6300000;51621935101
RI.IMOEX;D;20101111;000000;1581.2800000;1584.6400000;1556.1200000;1556.4300000;56601596143
RI.IMOEX;D;20101112;000000;1545.8800000;1554.4200000;1536.9800000;1548.9600000;51922953277
RI.IMOEX;D;20101113;000000;1545.9000000;1545.9000000;1533.6900000;1541.1000000;10478076869
RI.IMOEX;D;20101115;000000;1544.0400000;1560.4700000;1535.8200000;1556.1800000;38253848697
RI.IMOEX;D;20101116;000000;1547.6700000;1547.6700000;1524.6100000;1526.6400000;49360741571
RI.IMOEX;D;20101117;000000;1522.5900000;1535.2600000;1515.1400000;1533.9200000;57432950064
RI.IMOEX;D;20101118;000000;1540.1100000;1552.2100000;1539.2300000;1552.2100000;46549592792
RI.IMOEX;D;20101119;000000;1548.9700000;1557.2600000;1542.1500000;1556.8000000;40419340705
RI.IMOEX;D;20101122;000000;1562.1100000;1573.2700000;1549.1600000;1550.4200000;44645380872
RI.IMOEX;D;20101123;000000;1544.8900000;1549.1900000;1531.6500000;1536.8700000;51026839731
RI.IMOEX;D;20101124;000000;1540.1200000;1564.1500000;1528.2500000;1561.9700000;57777682028
RI.IMOEX;D;20101125;000000;1562.6600000;1574.3900000;1558.9600000;1571.3100000;52499184667
RI.IMOEX;D;20101126;000000;1568.1900000;1576.4600000;1555.1600000;1566.4100000;51176028976
RI.IMOEX;D;20101129;000000;1570.9100000;1578.4500000;1549.4200000;1554.6500000;45255427152
RI.IMOEX;D;20101130;000000;1557.3300000;1570.6000000;1549.6300000;1565.5200000;50188611366
RI.IMOEX;D;20101201;000000;1570.2000000;1604.2800000;1569.7100000;1601.7600000;70293689095
RI.IMOEX;D;20101202;000000;1608.3700000;1633.5300000;1606.7500000;1632.3700000;87509690881
RI.IMOEX;D;20101203;000000;1632.3700000;1658.5300000;1629.0900000;1649.5600000;81895841585
RI.IMOEX;D;20101206;000000;1651.4500000;1672.5900000;1649.4600000;1672.5700000;68379479599
RI.IMOEX;D;20101207;000000;1675.0800000;1700.4200000;1671.5100000;1676.4100000;82872065080
RI.IMOEX;D;20101208;000000;1667.9800000;1687.1300000;1649.3500000;1650.0800000;69237330335
RI.IMOEX;D;20101209;000000;1658.1400000;1667.6500000;1652.0000000;1660.6200000;58072669587
RI.IMOEX;D;20101210;000000;1660.1700000;1663.4900000;1646.4900000;1656.3400000;41076491746
RI.IMOEX;D;20101213;000000;1662.7300000;1673.1400000;1660.3900000;1662.4500000;50838661328
RI.IMOEX;D;20101214;000000;1660.1600000;1666.9600000;1649.0200000;1666.2800000;50933369813
RI.IMOEX;D;20101215;000000;1662.7200000;1680.7800000;1653.8500000;1670.2600000;59397664919
RI.IMOEX;D;20101216;000000;1666.4400000;1670.7800000;1657.7900000;1660.2000000;44774610872
RI.IMOEX;D;20101217;000000;1664.3300000;1674.1100000;1663.0400000;1666.8400000;38920383848
RI.IMOEX;D;20101220;000000;1666.2800000;1668.9000000;1657.9300000;1663.1100000;31753287136
RI.IMOEX;D;20101221;000000;1669.3800000;1675.8300000;1664.8500000;1673.8300000;30841495820
RI.IMOEX;D;20101222;000000;1675.6600000;1686.5000000;1675.6600000;1682.6100000;31201533855
RI.IMOEX;D;20101223;000000;1683.5300000;1686.2200000;1676.9600000;1684.5200000;22945129293
RI.IMOEX;D;20101224;000000;1686.1400000;1686.4700000;1673.2400000;1675.8100000;16262577361
